date,time,datetime_local,datetime_utc,julian_day,timezone_offset,Sun_Longitude,Sun_Latitude,Sun_Distance,Sun_Sign,Sun_Sign_VI,Sun_Degree,Sun_Degree_Decimal,Sun_Motion,Sun_Retrograde,Sun_Speed,Sun_Symbol,Sun_Name_VI,Moon_Longitude,Moon_Latitude,Moon_Distance,Moon_Sign,Moon_Sign_VI,Moon_Degree,Moon_Degree_Decimal,Moon_Motion,Moon_Retrograde,Moon_Speed,Moon_Symbol,Moon_Name_VI,Mercury_Longitude,Mercury_Latitude,Mercury_Distance,Mercury_Sign,Mercury_Sign_VI,Mercury_Degree,Mercury_Degree_Decimal,Mercury_Motion,Mercury_Retrograde,Mercury_Speed,Mercury_Symbol,Mercury_Name_VI,Venus_Longitude,Venus_Latitude,Venus_Distance,Venus_Sign,Venus_Sign_VI,Venus_Degree,Venus_Degree_Decimal,Venus_Motion,Venus_Retrograde,Venus_Speed,Venus_Symbol,Venus_Name_VI,Mars_Longitude,Mars_Latitude,Mars_Distance,Mars_Sign,Mars_Sign_VI,Mars_Degree,Mars_Degree_Decimal,Mars_Motion,Mars_Retrograde,Mars_Speed,Mars_Symbol,Mars_Name_VI,Jupiter_Longitude,Jupiter_Latitude,Jupiter_Distance,Jupiter_Sign,Jupiter_Sign_VI,Jupiter_Degree,Jupiter_Degree_Decimal,Jupiter_Motion,Jupiter_Retrograde,Jupiter_Speed,Jupiter_Symbol,Jupiter_Name_VI,Saturn_Longitude,Saturn_Latitude,Saturn_Distance,Saturn_Sign,Saturn_Sign_VI,Saturn_Degree,Saturn_Degree_Decimal,Saturn_Motion,Saturn_Retrograde,Saturn_Speed,Saturn_Symbol,Saturn_Name_VI,Uranus_Longitude,Uranus_Latitude,Uranus_Distance,Uranus_Sign,Uranus_Sign_VI,Uranus_Degree,Uranus_Degree_Decimal,Uranus_Motion,Uranus_Retrograde,Uranus_Speed,Uranus_Symbol,Uranus_Name_VI,Neptune_Longitude,Neptune_Latitude,Neptune_Distance,Neptune_Sign,Neptune_Sign_VI,Neptune_Degree,Neptune_Degree_Decimal,Neptune_Motion,Neptune_Retrograde,Neptune_Speed,Neptune_Symbol,Neptune_Name_VI,Pluto_Longitude,Pluto_Latitude,Pluto_Distance,Pluto_Sign,Pluto_Sign_VI,Pluto_Degree,Pluto_Degree_Decimal,Pluto_Motion,Pluto_Retrograde,Pluto_Speed,Pluto_Symbol,Pluto_Name_VI,Rahu_Longitude,Rahu_Latitude,Rahu_Distance,Rahu_Sign,Rahu_Sign_VI,Rahu_Degree,Rahu_Degree_Decimal,Rahu_Motion,Rahu_Retrograde,Rahu_Speed,Rahu_Symbol,Rahu_Name_VI,Ketu_Longitude,Ketu_Latitude,Ketu_Distance,Ketu_Sign,Ketu_Sign_VI,Ketu_Degree,Ketu_Degree_Decimal,Ketu_Motion,Ketu_Retrograde,Ketu_Speed,Ketu_Symbol,Ketu_Name_VI
2026-01-05,05:15:00,2026-01-05 05:15:00,2026-01-04 22:15:00,2461045.4270833335,7.0,260.347534,0.000114,0.983307,Sagittarius,Nhân Mã,"20°20'51.12""",20.347534,D,False,1.01877,☉,Mặt Trời,100.910307,2.942268,0.002459,Cancer,Cự Giải,"10°54'37.11""",10.910307,D,False,14.375478,☽,Mặt Trăng,250.465599,-0.980614,1.403027,Sagittarius,Nhân Mã,"10°27'56.16""",10.465599,D,False,1.548753,☿,Sao Thủy,259.925407,-0.648616,1.710745,Sagittarius,Nhân Mã,"19°55'31.46""",19.925407,D,False,1.258036,♀,Sao Kim,261.480635,-0.915082,2.407477,Sagittarius,Nhân Mã,"21°28'50.29""",21.480635,D,False,0.768855,♂,Sao Hỏa,86.616694,0.248649,4.234773,Gemini,Song Tử,"26°37'00.10""",26.616694,R,True,-0.133514,♃,Sao Mộc,332.185916,-2.246091,9.777702,Pisces,Song Ngư,"2°11'09.30""",2.185916,D,False,0.064189,♄,Sao Thổ,33.624565,-0.19648,18.802356,Taurus,Kim Ngưu,"3°37'28.43""",3.624565,R,True,-0.024842,♅,Sao Thiên Vương,335.337706,-1.329884,30.124328,Pisces,Song Ngư,"5°20'15.74""",5.337706,D,False,0.014509,♆,Sao Hải Vương,278.615953,-3.773507,36.35428,Capricorn,Ma Kết,"8°36'57.43""",8.615953,D,False,0.030661,♇,Sao Diêm Vương,317.740803,0.0,0.00257,Aquarius,Bảo Bình,"17°44'26.89""",17.740803,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.740803,-0.0,0.00257,Leo,Sư Tử,"17°44'26.89""",17.740803,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,05:30:00,2026-01-05 05:30:00,2026-01-04 22:30:00,2461045.4375,7.0,260.358146,0.000114,0.983307,Sagittarius,Nhân Mã,"20°21'29.33""",20.358146,D,False,1.018771,☉,Mặt Trời,101.060029,2.931403,0.00246,Cancer,Cự Giải,"11°03'36.10""",11.060029,D,False,14.371154,☽,Mặt Trăng,250.481733,-0.98164,1.403084,Sagittarius,Nhân Mã,"10°28'54.24""",10.481733,D,False,1.548817,☿,Sao Thủy,259.938511,-0.648988,1.710746,Sagittarius,Nhân Mã,"19°56'18.64""",19.938511,D,False,1.258036,♀,Sao Kim,261.488644,-0.915144,2.407469,Sagittarius,Nhân Mã,"21°29'19.12""",21.488644,D,False,0.768861,♂,Sao Hỏa,86.615303,0.248674,4.234759,Gemini,Song Tử,"26°36'55.09""",26.615303,R,True,-0.133519,♃,Sao Mộc,332.186584,-2.246058,9.777866,Pisces,Song Ngư,"2°11'11.70""",2.186584,D,False,0.064205,♄,Sao Thổ,33.624306,-0.196477,18.802485,Taurus,Kim Ngưu,"3°37'27.50""",3.624306,R,True,-0.024834,♅,Sao Thiên Vương,335.337857,-1.329877,30.124503,Pisces,Song Ngư,"5°20'16.28""",5.337857,D,False,0.014515,♆,Sao Hải Vương,278.616272,-3.773515,36.354344,Capricorn,Ma Kết,"8°36'58.58""",8.616272,D,False,0.030662,♇,Sao Diêm Vương,317.740251,0.0,0.00257,Aquarius,Bảo Bình,"17°44'24.90""",17.740251,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.740251,-0.0,0.00257,Leo,Sư Tử,"17°44'24.90""",17.740251,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,05:45:00,2026-01-05 05:45:00,2026-01-04 22:45:00,2461045.4479166665,7.0,260.368758,0.000114,0.983307,Sagittarius,Nhân Mã,"20°22'07.53""",20.368758,D,False,1.018771,☉,Mặt Trời,101.209705,2.92052,0.00246,Cancer,Cự Giải,"11°12'34.94""",11.209705,D,False,14.366823,☽,Mặt Trăng,250.497866,-0.982666,1.40314,Sagittarius,Nhân Mã,"10°29'52.32""",10.497866,D,False,1.548881,☿,Sao Thủy,259.951616,-0.649359,1.710747,Sagittarius,Nhân Mã,"19°57'05.82""",19.951616,D,False,1.258036,♀,Sao Kim,261.496653,-0.915206,2.40746,Sagittarius,Nhân Mã,"21°29'47.95""",21.496653,D,False,0.768868,♂,Sao Hỏa,86.613912,0.248699,4.234744,Gemini,Song Tử,"26°36'50.08""",26.613912,R,True,-0.133525,♃,Sao Mộc,332.187253,-2.246025,9.77803,Pisces,Song Ngư,"2°11'14.11""",2.187253,D,False,0.06422,♄,Sao Thổ,33.624047,-0.196474,18.802614,Taurus,Kim Ngưu,"3°37'26.57""",3.624047,R,True,-0.024827,♅,Sao Thiên Vương,335.338008,-1.329871,30.124677,Pisces,Song Ngư,"5°20'16.83""",5.338008,D,False,0.014521,♆,Sao Hải Vương,278.616592,-3.773523,36.354408,Capricorn,Ma Kết,"8°36'59.73""",8.616592,D,False,0.030664,♇,Sao Diêm Vương,317.739699,0.0,0.00257,Aquarius,Bảo Bình,"17°44'22.92""",17.739699,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.739699,-0.0,0.00257,Leo,Sư Tử,"17°44'22.92""",17.739699,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,06:00:00,2026-01-05 06:00:00,2026-01-04 23:00:00,2461045.4583333335,7.0,260.379371,0.000114,0.983307,Sagittarius,Nhân Mã,"20°22'45.73""",20.379371,D,False,1.018771,☉,Mặt Trời,101.359337,2.909621,0.00246,Cancer,Cự Giải,"11°21'33.61""",11.359337,D,False,14.362484,☽,Mặt Trăng,250.514001,-0.983692,1.403196,Sagittarius,Nhân Mã,"10°30'50.40""",10.514001,D,False,1.548945,☿,Sao Thủy,259.96472,-0.649731,1.710749,Sagittarius,Nhân Mã,"19°57'52.99""",19.96472,D,False,1.258036,♀,Sao Kim,261.504662,-0.915268,2.407451,Sagittarius,Nhân Mã,"21°30'16.78""",21.504662,D,False,0.768875,♂,Sao Hỏa,86.612521,0.248723,4.23473,Gemini,Song Tử,"26°36'45.08""",26.612521,R,True,-0.133531,♃,Sao Mộc,332.187922,-2.245992,9.778194,Pisces,Song Ngư,"2°11'16.52""",2.187922,D,False,0.064236,♄,Sao Thổ,33.623789,-0.196471,18.802744,Taurus,Kim Ngưu,"3°37'25.64""",3.623789,R,True,-0.02482,♅,Sao Thiên Vương,335.338159,-1.329864,30.124852,Pisces,Song Ngư,"5°20'17.37""",5.338159,D,False,0.014526,♆,Sao Hải Vương,278.616911,-3.773531,36.354471,Capricorn,Ma Kết,"8°37'00.88""",8.616911,D,False,0.030665,♇,Sao Diêm Vương,317.739147,0.0,0.00257,Aquarius,Bảo Bình,"17°44'20.93""",17.739147,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.739147,-0.0,0.00257,Leo,Sư Tử,"17°44'20.93""",17.739147,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,06:15:00,2026-01-05 06:15:00,2026-01-04 23:15:00,2461045.46875,7.0,260.389983,0.000113,0.983307,Sagittarius,Nhân Mã,"20°23'23.94""",20.389983,D,False,1.018771,☉,Mặt Trời,101.508923,2.898704,0.002461,Cancer,Cự Giải,"11°30'32.12""",11.508923,D,False,14.358134,☽,Mặt Trăng,250.530136,-0.984717,1.403253,Sagittarius,Nhân Mã,"10°31'48.49""",10.530136,D,False,1.549009,☿,Sao Thủy,259.977825,-0.650102,1.71075,Sagittarius,Nhân Mã,"19°58'40.17""",19.977825,D,False,1.258035,♀,Sao Kim,261.512671,-0.91533,2.407442,Sagittarius,Nhân Mã,"21°30'45.62""",21.512671,D,False,0.768882,♂,Sao Hỏa,86.61113,0.248748,4.234715,Gemini,Song Tử,"26°36'40.07""",26.61113,R,True,-0.133536,♃,Sao Mộc,332.188591,-2.245959,9.778358,Pisces,Song Ngư,"2°11'18.93""",2.188591,D,False,0.064251,♄,Sao Thổ,33.62353,-0.196468,18.802873,Taurus,Kim Ngưu,"3°37'24.71""",3.62353,R,True,-0.024812,♅,Sao Thiên Vương,335.338311,-1.329858,30.125026,Pisces,Song Ngư,"5°20'17.92""",5.338311,D,False,0.014532,♆,Sao Hải Vương,278.61723,-3.773539,36.354535,Capricorn,Ma Kết,"8°37'02.03""",8.61723,D,False,0.030667,♇,Sao Diêm Vương,317.738595,0.0,0.00257,Aquarius,Bảo Bình,"17°44'18.94""",17.738595,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.738595,-0.0,0.00257,Leo,Sư Tử,"17°44'18.94""",17.738595,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,06:30:00,2026-01-05 06:30:00,2026-01-04 23:30:00,2461045.4791666665,7.0,260.400595,0.000113,0.983307,Sagittarius,Nhân Mã,"20°24'02.14""",20.400595,D,False,1.018771,☉,Mặt Trời,101.658463,2.88777,0.002461,Cancer,Cự Giải,"11°39'30.47""",11.658463,D,False,14.353779,☽,Mặt Trăng,250.546272,-0.985742,1.403309,Sagittarius,Nhân Mã,"10°32'46.58""",10.546272,D,False,1.549073,☿,Sao Thủy,259.990929,-0.650473,1.710751,Sagittarius,Nhân Mã,"19°59'27.35""",19.990929,D,False,1.258035,♀,Sao Kim,261.520681,-0.915392,2.407433,Sagittarius,Nhân Mã,"21°31'14.45""",21.520681,D,False,0.768889,♂,Sao Hỏa,86.609739,0.248773,4.234701,Gemini,Song Tử,"26°36'35.06""",26.609739,R,True,-0.133542,♃,Sao Mộc,332.189261,-2.245926,9.778522,Pisces,Song Ngư,"2°11'21.34""",2.189261,D,False,0.064267,♄,Sao Thổ,33.623272,-0.196465,18.803002,Taurus,Kim Ngưu,"3°37'23.78""",3.623272,R,True,-0.024805,♅,Sao Thiên Vương,335.338462,-1.329851,30.125201,Pisces,Song Ngư,"5°20'18.46""",5.338462,D,False,0.014538,♆,Sao Hải Vương,278.61755,-3.773547,36.354599,Capricorn,Ma Kết,"8°37'03.18""",8.61755,D,False,0.030668,♇,Sao Diêm Vương,317.738043,0.0,0.00257,Aquarius,Bảo Bình,"17°44'16.95""",17.738043,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.738043,-0.0,0.00257,Leo,Sư Tử,"17°44'16.95""",17.738043,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,06:45:00,2026-01-05 06:45:00,2026-01-04 23:45:00,2461045.4895833335,7.0,260.411207,0.000113,0.983307,Sagittarius,Nhân Mã,"20°24'40.35""",20.411207,D,False,1.018772,☉,Mặt Trời,101.807959,2.876819,0.002461,Cancer,Cự Giải,"11°48'28.65""",11.807959,D,False,14.349415,☽,Mặt Trăng,250.562409,-0.986767,1.403365,Sagittarius,Nhân Mã,"10°33'44.67""",10.562409,D,False,1.549137,☿,Sao Thủy,260.004034,-0.650844,1.710753,Sagittarius,Nhân Mã,"20°00'14.52""",20.004034,D,False,1.258035,♀,Sao Kim,261.52869,-0.915454,2.407424,Sagittarius,Nhân Mã,"21°31'43.28""",21.52869,D,False,0.768896,♂,Sao Hỏa,86.608348,0.248798,4.234686,Gemini,Song Tử,"26°36'30.05""",26.608348,R,True,-0.133547,♃,Sao Mộc,332.18993,-2.245893,9.778686,Pisces,Song Ngư,"2°11'23.75""",2.18993,D,False,0.064282,♄,Sao Thổ,33.623013,-0.196462,18.803132,Taurus,Kim Ngưu,"3°37'22.85""",3.623013,R,True,-0.024798,♅,Sao Thiên Vương,335.338613,-1.329845,30.125375,Pisces,Song Ngư,"5°20'19.01""",5.338613,D,False,0.014543,♆,Sao Hải Vương,278.617869,-3.773556,36.354663,Capricorn,Ma Kết,"8°37'04.33""",8.617869,D,False,0.03067,♇,Sao Diêm Vương,317.737491,0.0,0.00257,Aquarius,Bảo Bình,"17°44'14.97""",17.737491,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.737491,-0.0,0.00257,Leo,Sư Tử,"17°44'14.97""",17.737491,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,07:00:00,2026-01-05 07:00:00,2026-01-05 00:00:00,2461045.5,7.0,260.421819,0.000112,0.983307,Sagittarius,Nhân Mã,"20°25'18.55""",20.421819,D,False,1.018772,☉,Mặt Trời,101.957408,2.865851,0.002462,Cancer,Cự Giải,"11°57'26.67""",11.957408,D,False,14.345042,☽,Mặt Trăng,250.578546,-0.987791,1.403421,Sagittarius,Nhân Mã,"10°34'42.76""",10.578546,D,False,1.549201,☿,Sao Thủy,260.017138,-0.651216,1.710754,Sagittarius,Nhân Mã,"20°01'01.70""",20.017138,D,False,1.258035,♀,Sao Kim,261.536699,-0.915516,2.407415,Sagittarius,Nhân Mã,"21°32'12.12""",21.536699,D,False,0.768902,♂,Sao Hỏa,86.606957,0.248822,4.234672,Gemini,Song Tử,"26°36'25.04""",26.606957,R,True,-0.133553,♃,Sao Mộc,332.1906,-2.24586,9.77885,Pisces,Song Ngư,"2°11'26.16""",2.1906,D,False,0.064298,♄,Sao Thổ,33.622755,-0.196459,18.803261,Taurus,Kim Ngưu,"3°37'21.92""",3.622755,R,True,-0.02479,♅,Sao Thiên Vương,335.338765,-1.329839,30.12555,Pisces,Song Ngư,"5°20'19.55""",5.338765,D,False,0.014549,♆,Sao Hải Vương,278.618189,-3.773564,36.354727,Capricorn,Ma Kết,"8°37'05.48""",8.618189,D,False,0.030671,♇,Sao Diêm Vương,317.736939,0.0,0.00257,Aquarius,Bảo Bình,"17°44'12.98""",17.736939,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.736939,-0.0,0.00257,Leo,Sư Tử,"17°44'12.98""",17.736939,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,07:15:00,2026-01-05 07:15:00,2026-01-05 00:15:00,2461045.5104166665,7.0,260.432432,0.000112,0.983308,Sagittarius,Nhân Mã,"20°25'56.75""",20.432432,D,False,1.018772,☉,Mặt Trời,102.106813,2.854867,0.002462,Cancer,Cự Giải,"12°06'24.53""",12.106813,D,False,14.340662,☽,Mặt Trăng,250.594684,-0.988815,1.403477,Sagittarius,Nhân Mã,"10°35'40.86""",10.594684,D,False,1.549265,☿,Sao Thủy,260.030243,-0.651587,1.710755,Sagittarius,Nhân Mã,"20°01'48.87""",20.030243,D,False,1.258034,♀,Sao Kim,261.544709,-0.915578,2.407406,Sagittarius,Nhân Mã,"21°32'40.95""",21.544709,D,False,0.768909,♂,Sao Hỏa,86.605566,0.248847,4.234658,Gemini,Song Tử,"26°36'20.04""",26.605566,R,True,-0.133559,♃,Sao Mộc,332.19127,-2.245827,9.779014,Pisces,Song Ngư,"2°11'28.57""",2.19127,D,False,0.064313,♄,Sao Thổ,33.622497,-0.196456,18.803391,Taurus,Kim Ngưu,"3°37'20.99""",3.622497,R,True,-0.024783,♅,Sao Thiên Vương,335.338917,-1.329832,30.125724,Pisces,Song Ngư,"5°20'20.10""",5.338917,D,False,0.014555,♆,Sao Hải Vương,278.618508,-3.773572,36.35479,Capricorn,Ma Kết,"8°37'06.63""",8.618508,D,False,0.030673,♇,Sao Diêm Vương,317.736387,0.0,0.00257,Aquarius,Bảo Bình,"17°44'10.99""",17.736387,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.736387,-0.0,0.00257,Leo,Sư Tử,"17°44'10.99""",17.736387,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,07:30:00,2026-01-05 07:30:00,2026-01-05 00:30:00,2461045.5208333335,7.0,260.443044,0.000112,0.983308,Sagittarius,Nhân Mã,"20°26'34.96""",20.443044,D,False,1.018772,☉,Mặt Trời,102.256171,2.843866,0.002462,Cancer,Cự Giải,"12°15'22.22""",12.256171,D,False,14.336273,☽,Mặt Trăng,250.610822,-0.989839,1.403533,Sagittarius,Nhân Mã,"10°36'38.96""",10.610822,D,False,1.549329,☿,Sao Thủy,260.043347,-0.651958,1.710757,Sagittarius,Nhân Mã,"20°02'36.05""",20.043347,D,False,1.258034,♀,Sao Kim,261.552718,-0.91564,2.407397,Sagittarius,Nhân Mã,"21°33'09.79""",21.552718,D,False,0.768916,♂,Sao Hỏa,86.604174,0.248872,4.234644,Gemini,Song Tử,"26°36'15.03""",26.604174,R,True,-0.133564,♃,Sao Mộc,332.19194,-2.245794,9.779178,Pisces,Song Ngư,"2°11'30.98""",2.19194,D,False,0.064329,♄,Sao Thổ,33.622239,-0.196453,18.80352,Taurus,Kim Ngưu,"3°37'20.06""",3.622239,R,True,-0.024776,♅,Sao Thiên Vương,335.339068,-1.329826,30.125899,Pisces,Song Ngư,"5°20'20.65""",5.339068,D,False,0.01456,♆,Sao Hải Vương,278.618828,-3.77358,36.354854,Capricorn,Ma Kết,"8°37'07.78""",8.618828,D,False,0.030674,♇,Sao Diêm Vương,317.735835,0.0,0.00257,Aquarius,Bảo Bình,"17°44'09.01""",17.735835,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.735835,-0.0,0.00257,Leo,Sư Tử,"17°44'09.01""",17.735835,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,07:45:00,2026-01-05 07:45:00,2026-01-05 00:45:00,2461045.53125,7.0,260.453656,0.000111,0.983308,Sagittarius,Nhân Mã,"20°27'13.16""",20.453656,D,False,1.018773,☉,Mặt Trời,102.405484,2.832848,0.002463,Cancer,Cự Giải,"12°24'19.74""",12.405484,D,False,14.331877,☽,Mặt Trăng,250.626961,-0.990862,1.403589,Sagittarius,Nhân Mã,"10°37'37.06""",10.626961,D,False,1.549393,☿,Sao Thủy,260.056452,-0.652329,1.710758,Sagittarius,Nhân Mã,"20°03'23.23""",20.056452,D,False,1.258034,♀,Sao Kim,261.560728,-0.915702,2.407388,Sagittarius,Nhân Mã,"21°33'38.62""",21.560728,D,False,0.768923,♂,Sao Hỏa,86.602783,0.248897,4.234629,Gemini,Song Tử,"26°36'10.02""",26.602783,R,True,-0.13357,♃,Sao Mộc,332.19261,-2.245761,9.779342,Pisces,Song Ngư,"2°11'33.40""",2.19261,D,False,0.064344,♄,Sao Thổ,33.621981,-0.19645,18.803649,Taurus,Kim Ngưu,"3°37'19.13""",3.621981,R,True,-0.024768,♅,Sao Thiên Vương,335.33922,-1.329819,30.126073,Pisces,Song Ngư,"5°20'21.19""",5.33922,D,False,0.014566,♆,Sao Hải Vương,278.619147,-3.773588,36.354918,Capricorn,Ma Kết,"8°37'08.93""",8.619147,D,False,0.030676,♇,Sao Diêm Vương,317.735283,0.0,0.00257,Aquarius,Bảo Bình,"17°44'07.02""",17.735283,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.735283,-0.0,0.00257,Leo,Sư Tử,"17°44'07.02""",17.735283,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,08:00:00,2026-01-05 08:00:00,2026-01-05 01:00:00,2461045.5416666665,7.0,260.464268,0.000111,0.983308,Sagittarius,Nhân Mã,"20°27'51.37""",20.464268,D,False,1.018773,☉,Mặt Trời,102.554751,2.821814,0.002463,Cancer,Cự Giải,"12°33'17.10""",12.554751,D,False,14.327474,☽,Mặt Trăng,250.643101,-0.991885,1.403645,Sagittarius,Nhân Mã,"10°38'35.16""",10.643101,D,False,1.549457,☿,Sao Thủy,260.069556,-0.6527,1.710759,Sagittarius,Nhân Mã,"20°04'10.40""",20.069556,D,False,1.258034,♀,Sao Kim,261.568737,-0.915764,2.40738,Sagittarius,Nhân Mã,"21°34'07.45""",21.568737,D,False,0.76893,♂,Sao Hỏa,86.601392,0.248921,4.234615,Gemini,Song Tử,"26°36'05.01""",26.601392,R,True,-0.133575,♃,Sao Mộc,332.19328,-2.245728,9.779506,Pisces,Song Ngư,"2°11'35.81""",2.19328,D,False,0.06436,♄,Sao Thổ,33.621723,-0.196447,18.803779,Taurus,Kim Ngưu,"3°37'18.20""",3.621723,R,True,-0.024761,♅,Sao Thiên Vương,335.339372,-1.329813,30.126248,Pisces,Song Ngư,"5°20'21.74""",5.339372,D,False,0.014572,♆,Sao Hải Vương,278.619467,-3.773596,36.354981,Capricorn,Ma Kết,"8°37'10.08""",8.619467,D,False,0.030677,♇,Sao Diêm Vương,317.734731,0.0,0.00257,Aquarius,Bảo Bình,"17°44'05.03""",17.734731,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.734731,-0.0,0.00257,Leo,Sư Tử,"17°44'05.03""",17.734731,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,08:15:00,2026-01-05 08:15:00,2026-01-05 01:15:00,2461045.5520833335,7.0,260.474881,0.000111,0.983308,Sagittarius,Nhân Mã,"20°28'29.57""",20.474881,D,False,1.018773,☉,Mặt Trời,102.703972,2.810764,0.002463,Cancer,Cự Giải,"12°42'14.30""",12.703972,D,False,14.323062,☽,Mặt Trăng,250.659242,-0.992908,1.4037,Sagittarius,Nhân Mã,"10°39'33.27""",10.659242,D,False,1.549521,☿,Sao Thủy,260.082661,-0.653071,1.71076,Sagittarius,Nhân Mã,"20°04'57.58""",20.082661,D,False,1.258034,♀,Sao Kim,261.576747,-0.915826,2.407371,Sagittarius,Nhân Mã,"21°34'36.29""",21.576747,D,False,0.768937,♂,Sao Hỏa,86.6,0.248946,4.234601,Gemini,Song Tử,"26°36'00.00""",26.6,R,True,-0.133581,♃,Sao Mộc,332.193951,-2.245696,9.779669,Pisces,Song Ngư,"2°11'38.22""",2.193951,D,False,0.064375,♄,Sao Thổ,33.621465,-0.196444,18.803908,Taurus,Kim Ngưu,"3°37'17.27""",3.621465,R,True,-0.024753,♅,Sao Thiên Vương,335.339523,-1.329806,30.126422,Pisces,Song Ngư,"5°20'22.28""",5.339523,D,False,0.014577,♆,Sao Hải Vương,278.619787,-3.773604,36.355045,Capricorn,Ma Kết,"8°37'11.23""",8.619787,D,False,0.030679,♇,Sao Diêm Vương,317.734179,0.0,0.00257,Aquarius,Bảo Bình,"17°44'03.04""",17.734179,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.734179,-0.0,0.00257,Leo,Sư Tử,"17°44'03.04""",17.734179,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2026-01-05,08:30:00,2026-01-05 08:30:00,2026-01-05 01:30:00,2461045.5625,7.0,260.485493,0.00011,0.983308,Sagittarius,Nhân Mã,"20°29'07.77""",20.485493,D,False,1.018773,☉,Mặt Trời,102.853147,2.799697,0.002464,Cancer,Cự Giải,"12°51'11.33""",12.853147,D,False,14.31864,☽,Mặt Trăng,250.675383,-0.99393,1.403756,Sagittarius,Nhân Mã,"10°40'31.38""",10.675383,D,False,1.549585,☿,Sao Thủy,260.095765,-0.653442,1.710762,Sagittarius,Nhân Mã,"20°05'44.76""",20.095765,D,False,1.258033,♀,Sao Kim,261.584757,-0.915888,2.407362,Sagittarius,Nhân Mã,"21°35'05.13""",21.584757,D,False,0.768944,♂,Sao Hỏa,86.598609,0.248971,4.234587,Gemini,Song Tử,"26°35'54.99""",26.598609,R,True,-0.133586,♃,Sao Mộc,332.194621,-2.245663,9.779833,Pisces,Song Ngư,"2°11'40.64""",2.194621,D,False,0.064391,♄,Sao Thổ,33.621207,-0.196441,18.804038,Taurus,Kim Ngưu,"3°37'16.35""",3.621207,R,True,-0.024746,♅,Sao Thiên Vương,335.339675,-1.3298,30.126597,Pisces,Song Ngư,"5°20'22.83""",5.339675,D,False,0.014583,♆,Sao Hải Vương,278.620106,-3.773612,36.355109,Capricorn,Ma Kết,"8°37'12.38""",8.620106,D,False,0.03068,♇,Sao Diêm Vương,317.733627,0.0,0.00257,Aquarius,Bảo Bình,"17°44'01.06""",17.733627,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),137.733627,-0.0,0.00257,Leo,Sư Tử,"17°44'01.06""",17.733627,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
