datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-12 02:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°21'07.72""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°46'54.38""",Uttara Ashadha,Sun,1,0th House,0,0,359.4296,0.5704,Combust
2026-01-12 02:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°46'54.38""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°21'07.72""",Uttara Ashadha,Sun,1,0th House,0,0,0.5704,0.5704,Standard
2026-01-12 02:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°21'45.93""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°47'23.38""",Uttara Ashadha,Sun,1,0th House,0,0,359.4271,0.5729,Combust
2026-01-12 02:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°47'23.38""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°21'45.93""",Uttara Ashadha,Sun,1,0th House,0,0,0.5729,0.5729,Standard
2026-01-12 02:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°22'24.13""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°47'52.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.4245,0.5755,Combust
2026-01-12 02:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°47'52.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°22'24.13""",Uttara Ashadha,Sun,1,0th House,0,0,0.5755,0.5755,Standard
2026-01-12 03:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°23'02.34""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°48'21.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.422,0.578,Combust
2026-01-12 03:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°48'21.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°23'02.34""",Uttara Ashadha,Sun,1,0th House,0,0,0.578,0.578,Standard
2026-01-12 03:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°23'40.55""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°48'50.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.4194,0.5806,Combust
2026-01-12 03:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°48'50.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°23'40.55""",Uttara Ashadha,Sun,1,0th House,0,0,0.5806,0.5806,Standard
2026-01-12 03:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°24'18.76""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°49'19.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.4168,0.5832,Combust
2026-01-12 03:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°49'19.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°24'18.76""",Uttara Ashadha,Sun,1,0th House,0,0,0.5832,0.5832,Standard
2026-01-12 03:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°24'56.97""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°49'48.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.4143,0.5857,Combust
2026-01-12 03:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°49'48.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°24'56.97""",Uttara Ashadha,Sun,1,0th House,0,0,0.5857,0.5857,Standard
2026-01-12 04:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°25'35.18""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°50'17.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.4117,0.5883,Combust
2026-01-12 04:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°50'17.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°25'35.18""",Uttara Ashadha,Sun,1,0th House,0,0,0.5883,0.5883,Standard
2026-01-12 04:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°26'13.39""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°50'46.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.4092,0.5908,Combust
2026-01-12 04:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°50'46.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°26'13.39""",Uttara Ashadha,Sun,1,0th House,0,0,0.5908,0.5908,Standard
2026-01-12 04:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°26'51.59""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°51'15.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.4066,0.5934,Combust
2026-01-12 04:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°51'15.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°26'51.59""",Uttara Ashadha,Sun,1,0th House,0,0,0.5934,0.5934,Standard
2026-01-12 04:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°27'29.80""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°51'44.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.404,0.596,Combust
2026-01-12 04:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°51'44.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°27'29.80""",Uttara Ashadha,Sun,1,0th House,0,0,0.596,0.596,Standard
2026-01-12 05:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°28'08.01""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°52'13.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.4015,0.5985,Combust
2026-01-12 05:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°52'13.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°28'08.01""",Uttara Ashadha,Sun,1,0th House,0,0,0.5985,0.5985,Standard
2026-01-12 05:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°28'46.22""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°52'42.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.3989,0.6011,Combust
2026-01-12 05:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°52'42.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°28'46.22""",Uttara Ashadha,Sun,1,0th House,0,0,0.6011,0.6011,Standard
2026-01-12 05:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°29'24.43""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°53'11.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.3964,0.6036,Combust
2026-01-12 05:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°53'11.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°29'24.43""",Uttara Ashadha,Sun,1,0th House,0,0,0.6036,0.6036,Standard
2026-01-12 05:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°30'02.64""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°53'40.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.3938,0.6062,Combust
2026-01-12 05:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°53'40.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°30'02.64""",Uttara Ashadha,Sun,1,0th House,0,0,0.6062,0.6062,Standard
2026-01-12 06:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°30'40.84""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°54'09.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.3913,0.6087,Combust
2026-01-12 06:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°54'09.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°30'40.84""",Uttara Ashadha,Sun,1,0th House,0,0,0.6087,0.6087,Standard
2026-01-12 06:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°31'19.05""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°54'38.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.3887,0.6113,Combust
2026-01-12 06:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°54'38.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°31'19.05""",Uttara Ashadha,Sun,1,0th House,0,0,0.6113,0.6113,Standard
2026-01-12 06:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°31'57.26""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°55'07.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.3861,0.6139,Combust
2026-01-12 06:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°55'07.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°31'57.26""",Uttara Ashadha,Sun,1,0th House,0,0,0.6139,0.6139,Standard
2026-01-12 06:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°32'35.47""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°55'36.36""",Uttara Ashadha,Sun,1,0th House,0,0,359.3836,0.6164,Combust
2026-01-12 06:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°55'36.36""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°32'35.47""",Uttara Ashadha,Sun,1,0th House,0,0,0.6164,0.6164,Standard
2026-01-12 07:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°33'13.68""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°56'05.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.381,0.619,Combust
2026-01-12 07:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°56'05.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°33'13.68""",Uttara Ashadha,Sun,1,0th House,0,0,0.619,0.619,Standard
2026-01-12 07:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°33'51.89""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°56'34.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.3785,0.6215,Combust
2026-01-12 07:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°56'34.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°33'51.89""",Uttara Ashadha,Sun,1,0th House,0,0,0.6215,0.6215,Standard
2026-01-12 07:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°34'30.09""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°57'03.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.3759,0.6241,Combust
2026-01-12 07:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°57'03.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°34'30.09""",Uttara Ashadha,Sun,1,0th House,0,0,0.6241,0.6241,Standard
2026-01-12 07:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°35'08.30""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°57'32.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.3734,0.6266,Combust
2026-01-12 07:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°57'32.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°35'08.30""",Uttara Ashadha,Sun,1,0th House,0,0,0.6266,0.6266,Standard
2026-01-12 08:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°35'46.51""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°58'01.37""",Uttara Ashadha,Sun,1,0th House,0,0,359.3708,0.6292,Combust
2026-01-12 08:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°58'01.37""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°35'46.51""",Uttara Ashadha,Sun,1,0th House,0,0,0.6292,0.6292,Standard
2026-01-12 08:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°36'24.72""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°58'30.38""",Uttara Ashadha,Sun,1,0th House,0,0,359.3682,0.6318,Combust
2026-01-12 08:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°58'30.38""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°36'24.72""",Uttara Ashadha,Sun,1,0th House,0,0,0.6318,0.6318,Standard
2026-01-12 08:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°37'02.93""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°58'59.38""",Uttara Ashadha,Sun,1,0th House,0,0,359.3657,0.6343,Combust
2026-01-12 08:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°58'59.38""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°37'02.93""",Uttara Ashadha,Sun,1,0th House,0,0,0.6343,0.6343,Standard
2026-01-12 08:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°37'41.14""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°59'28.38""",Uttara Ashadha,Sun,1,0th House,0,0,359.3631,0.6369,Combust
2026-01-12 08:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°59'28.38""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°37'41.14""",Uttara Ashadha,Sun,1,0th House,0,0,0.6369,0.6369,Standard
2026-01-12 09:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°38'19.35""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"26°59'57.39""",Uttara Ashadha,Sun,1,0th House,0,0,359.3606,0.6394,Combust
2026-01-12 09:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"26°59'57.39""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°38'19.35""",Uttara Ashadha,Sun,1,0th House,0,0,0.6394,0.6394,Standard
2026-01-12 09:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°38'57.55""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°00'26.39""",Uttara Ashadha,Sun,1,0th House,0,0,359.358,0.642,Combust
2026-01-12 09:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°00'26.39""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°38'57.55""",Uttara Ashadha,Sun,1,0th House,0,0,0.642,0.642,Standard
2026-01-12 09:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°39'35.76""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°00'55.39""",Uttara Ashadha,Sun,1,0th House,0,0,359.3555,0.6445,Combust
2026-01-12 09:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°00'55.39""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°39'35.76""",Uttara Ashadha,Sun,1,0th House,0,0,0.6445,0.6445,Standard
2026-01-12 09:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°40'13.97""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°01'24.40""",Uttara Ashadha,Sun,1,0th House,0,0,359.3529,0.6471,Combust
2026-01-12 09:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°01'24.40""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°40'13.97""",Uttara Ashadha,Sun,1,0th House,0,0,0.6471,0.6471,Standard
2026-01-12 10:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°40'52.18""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°01'53.40""",Uttara Ashadha,Sun,1,0th House,0,0,359.3503,0.6497,Combust
2026-01-12 10:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°01'53.40""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°40'52.18""",Uttara Ashadha,Sun,1,0th House,0,0,0.6497,0.6497,Standard
2026-01-12 10:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°41'30.39""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°02'22.41""",Uttara Ashadha,Sun,1,0th House,0,0,359.3478,0.6522,Combust
2026-01-12 10:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°02'22.41""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°41'30.39""",Uttara Ashadha,Sun,1,0th House,0,0,0.6522,0.6522,Standard
2026-01-12 10:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°42'08.60""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°02'51.41""",Uttara Ashadha,Sun,1,0th House,0,0,359.3452,0.6548,Combust
2026-01-12 10:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°02'51.41""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°42'08.60""",Uttara Ashadha,Sun,1,0th House,0,0,0.6548,0.6548,Standard
2026-01-12 10:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°42'46.80""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°03'20.42""",Uttara Ashadha,Sun,1,0th House,0,0,359.3427,0.6573,Combust
2026-01-12 10:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°03'20.42""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°42'46.80""",Uttara Ashadha,Sun,1,0th House,0,0,0.6573,0.6573,Standard
2026-01-12 11:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°43'25.01""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°03'49.42""",Uttara Ashadha,Sun,1,0th House,0,0,359.3401,0.6599,Combust
2026-01-12 11:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°03'49.42""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°43'25.01""",Uttara Ashadha,Sun,1,0th House,0,0,0.6599,0.6599,Standard
2026-01-12 11:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°44'03.22""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°04'18.43""",Uttara Ashadha,Sun,1,0th House,0,0,359.3376,0.6624,Combust
2026-01-12 11:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°04'18.43""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°44'03.22""",Uttara Ashadha,Sun,1,0th House,0,0,0.6624,0.6624,Standard
2026-01-12 11:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°44'41.43""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°04'47.43""",Uttara Ashadha,Sun,1,0th House,0,0,359.335,0.665,Combust
2026-01-12 11:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°04'47.43""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°44'41.43""",Uttara Ashadha,Sun,1,0th House,0,0,0.665,0.665,Standard
2026-01-12 11:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°45'19.64""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°05'16.44""",Uttara Ashadha,Sun,1,0th House,0,0,359.3324,0.6676,Combust
2026-01-12 11:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°05'16.44""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°45'19.64""",Uttara Ashadha,Sun,1,0th House,0,0,0.6676,0.6676,Standard
2026-01-12 12:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°45'57.84""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°05'45.45""",Uttara Ashadha,Sun,1,0th House,0,0,359.3299,0.6701,Combust
2026-01-12 12:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°05'45.45""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°45'57.84""",Uttara Ashadha,Sun,1,0th House,0,0,0.6701,0.6701,Standard
2026-01-12 12:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°46'36.05""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°06'14.45""",Uttara Ashadha,Sun,1,0th House,0,0,359.3273,0.6727,Combust
2026-01-12 12:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°06'14.45""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"27°46'36.05""",Uttara Ashadha,Sun,1,0th House,0,0,0.6727,0.6727,Standard
2026-01-12 12:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"27°47'14.26""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°06'43.46""",Uttara Ashadha,Sun,1,0th House,0,0,359.3248,0.6752,Combust
