datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-11 02:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°49'29.30""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°20'37.90""",Purva Ashadha,Venus,4,7th House,7,180,180.5191,0.5191,Weak
2026-01-11 02:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°21'16.10""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°49'24.24""",Punarvasu,Jupiter,2,7th House,7,180,179.4689,0.5311,Standard
2026-01-11 02:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°49'24.24""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°21'16.10""",Purva Ashadha,Venus,4,7th House,7,180,180.5311,0.5311,Weak
2026-01-11 03:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°21'54.31""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°49'19.18""",Punarvasu,Jupiter,2,7th House,7,180,179.4569,0.5431,Standard
2026-01-11 03:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°49'19.18""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°21'54.31""",Purva Ashadha,Venus,4,7th House,7,180,180.5431,0.5431,Weak
2026-01-11 03:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°22'32.52""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°49'14.12""",Punarvasu,Jupiter,2,7th House,7,180,179.4449,0.5551,Standard
2026-01-11 03:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°49'14.12""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°22'32.52""",Purva Ashadha,Venus,4,7th House,7,180,180.5551,0.5551,Weak
2026-01-11 03:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°23'10.73""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°49'09.05""",Punarvasu,Jupiter,2,7th House,7,180,179.4329,0.5671,Standard
2026-01-11 03:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°49'09.05""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°23'10.73""",Purva Ashadha,Venus,4,7th House,7,180,180.5671,0.5671,Weak
2026-01-11 03:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°23'48.94""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°49'03.99""",Punarvasu,Jupiter,2,7th House,7,180,179.4208,0.5792,Standard
2026-01-11 03:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°49'03.99""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°23'48.94""",Purva Ashadha,Venus,4,7th House,7,180,180.5792,0.5792,Weak
2026-01-11 04:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°24'27.15""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'58.93""",Punarvasu,Jupiter,2,7th House,7,180,179.4088,0.5912,Standard
2026-01-11 04:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'58.93""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°24'27.15""",Purva Ashadha,Venus,4,7th House,7,180,180.5912,0.5912,Weak
2026-01-11 04:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°25'05.36""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'53.87""",Punarvasu,Jupiter,2,7th House,7,180,179.3968,0.6032,Standard
2026-01-11 04:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'53.87""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°25'05.36""",Purva Ashadha,Venus,4,7th House,7,180,180.6032,0.6032,Weak
2026-01-11 04:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°25'43.57""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'48.80""",Punarvasu,Jupiter,2,7th House,7,180,179.3848,0.6152,Standard
2026-01-11 04:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'48.80""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°25'43.57""",Purva Ashadha,Venus,4,7th House,7,180,180.6152,0.6152,Weak
2026-01-11 04:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°26'21.77""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'43.74""",Punarvasu,Jupiter,2,7th House,7,180,179.3728,0.6272,Standard
2026-01-11 04:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'43.74""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°26'21.77""",Purva Ashadha,Venus,4,7th House,7,180,180.6272,0.6272,Weak
2026-01-11 05:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°26'59.98""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'38.68""",Punarvasu,Jupiter,2,7th House,7,180,179.3607,0.6393,Standard
2026-01-11 05:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'38.68""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°26'59.98""",Purva Ashadha,Venus,4,7th House,7,180,180.6393,0.6393,Weak
2026-01-11 05:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°27'38.19""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'33.61""",Punarvasu,Jupiter,2,7th House,7,180,179.3487,0.6513,Standard
2026-01-11 05:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'33.61""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°27'38.19""",Purva Ashadha,Venus,4,7th House,7,180,180.6513,0.6513,Weak
2026-01-11 05:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°28'16.40""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'28.55""",Punarvasu,Jupiter,2,7th House,7,180,179.3367,0.6633,Standard
2026-01-11 05:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'28.55""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°28'16.40""",Purva Ashadha,Venus,4,7th House,7,180,180.6633,0.6633,Weak
2026-01-11 05:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°28'54.61""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'23.49""",Punarvasu,Jupiter,2,7th House,7,180,179.3247,0.6753,Standard
2026-01-11 05:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'23.49""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°28'54.61""",Purva Ashadha,Venus,4,7th House,7,180,180.6753,0.6753,Weak
2026-01-11 06:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°29'32.82""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'18.43""",Punarvasu,Jupiter,2,7th House,7,180,179.3127,0.6873,Standard
2026-01-11 06:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'18.43""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°29'32.82""",Purva Ashadha,Venus,4,7th House,7,180,180.6873,0.6873,Weak
2026-01-11 06:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°30'11.03""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'13.36""",Punarvasu,Jupiter,2,7th House,7,180,179.3006,0.6994,Standard
2026-01-11 06:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'13.36""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°30'11.03""",Purva Ashadha,Venus,4,7th House,7,180,180.6994,0.6994,Weak
2026-01-11 06:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°30'49.24""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'08.30""",Punarvasu,Jupiter,2,7th House,7,180,179.2886,0.7114,Standard
2026-01-11 06:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'08.30""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°30'49.24""",Purva Ashadha,Venus,4,7th House,7,180,180.7114,0.7114,Weak
2026-01-11 06:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°31'27.44""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°48'03.24""",Punarvasu,Jupiter,2,7th House,7,180,179.2766,0.7234,Standard
2026-01-11 06:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°48'03.24""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°31'27.44""",Purva Ashadha,Venus,4,7th House,7,180,180.7234,0.7234,Weak
2026-01-11 07:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°32'05.65""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'58.18""",Punarvasu,Jupiter,2,7th House,7,180,179.2646,0.7354,Standard
2026-01-11 07:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'58.18""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°32'05.65""",Purva Ashadha,Venus,4,7th House,7,180,180.7354,0.7354,Weak
2026-01-11 07:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°32'43.86""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'53.11""",Punarvasu,Jupiter,2,7th House,7,180,179.2526,0.7474,Standard
2026-01-11 07:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'53.11""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°32'43.86""",Purva Ashadha,Venus,4,7th House,7,180,180.7474,0.7474,Weak
2026-01-11 07:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°33'22.07""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'48.05""",Punarvasu,Jupiter,2,7th House,7,180,179.2406,0.7594,Standard
2026-01-11 07:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'48.05""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°33'22.07""",Purva Ashadha,Venus,4,7th House,7,180,180.7594,0.7594,Weak
2026-01-11 07:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°34'00.28""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'42.99""",Punarvasu,Jupiter,2,7th House,7,180,179.2285,0.7715,Standard
2026-01-11 07:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'42.99""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°34'00.28""",Purva Ashadha,Venus,4,7th House,7,180,180.7715,0.7715,Weak
2026-01-11 08:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°34'38.49""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'37.93""",Punarvasu,Jupiter,2,7th House,7,180,179.2165,0.7835,Standard
2026-01-11 08:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'37.93""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°34'38.49""",Purva Ashadha,Venus,4,7th House,7,180,180.7835,0.7835,Weak
2026-01-11 08:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°35'16.70""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'32.86""",Punarvasu,Jupiter,2,7th House,7,180,179.2045,0.7955,Standard
2026-01-11 08:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'32.86""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°35'16.70""",Purva Ashadha,Venus,4,7th House,7,180,180.7955,0.7955,Weak
2026-01-11 08:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°35'54.90""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'27.80""",Punarvasu,Jupiter,2,7th House,7,180,179.1925,0.8075,Standard
2026-01-11 08:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'27.80""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°35'54.90""",Purva Ashadha,Venus,4,7th House,7,180,180.8075,0.8075,Weak
2026-01-11 08:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°36'33.11""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'22.74""",Punarvasu,Jupiter,2,7th House,7,180,179.1805,0.8195,Standard
2026-01-11 08:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'22.74""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°36'33.11""",Purva Ashadha,Venus,4,7th House,7,180,180.8195,0.8195,Weak
2026-01-11 09:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°37'11.32""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'17.68""",Punarvasu,Jupiter,2,7th House,7,180,179.1684,0.8316,Standard
2026-01-11 09:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'17.68""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°37'11.32""",Purva Ashadha,Venus,4,7th House,7,180,180.8316,0.8316,Weak
2026-01-11 09:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°37'49.53""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'12.62""",Punarvasu,Jupiter,2,7th House,7,180,179.1564,0.8436,Standard
2026-01-11 09:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'12.62""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°37'49.53""",Purva Ashadha,Venus,4,7th House,7,180,180.8436,0.8436,Weak
2026-01-11 09:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°38'27.74""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'07.55""",Punarvasu,Jupiter,2,7th House,7,180,179.1444,0.8556,Standard
2026-01-11 09:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'07.55""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°38'27.74""",Purva Ashadha,Venus,4,7th House,7,180,180.8556,0.8556,Weak
2026-01-11 09:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°39'05.95""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°47'02.49""",Punarvasu,Jupiter,2,7th House,7,180,179.1324,0.8676,Standard
2026-01-11 09:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°47'02.49""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°39'05.95""",Purva Ashadha,Venus,4,7th House,7,180,180.8676,0.8676,Weak
2026-01-11 10:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°39'44.16""",Purva Ashadha,Venus,4,Jupiter,Gemini,Song Tử,"25°46'57.43""",Punarvasu,Jupiter,2,7th House,7,180,179.1204,0.8796,Standard
2026-01-11 10:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'57.43""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°39'44.16""",Purva Ashadha,Venus,4,7th House,7,180,180.8796,0.8796,Weak
2026-01-11 10:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°40'22.37""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'52.37""",Punarvasu,Jupiter,2,7th House,7,180,179.1083,0.8917,Standard
2026-01-11 10:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'52.37""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°40'22.37""",Uttara Ashadha,Sun,1,7th House,7,180,180.8917,0.8917,Weak
2026-01-11 10:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°41'00.57""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'47.31""",Punarvasu,Jupiter,2,7th House,7,180,179.0963,0.9037,Standard
2026-01-11 10:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'47.31""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°41'00.57""",Uttara Ashadha,Sun,1,7th House,7,180,180.9037,0.9037,Weak
2026-01-11 10:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°41'38.78""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'42.24""",Punarvasu,Jupiter,2,7th House,7,180,179.0843,0.9157,Standard
2026-01-11 10:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'42.24""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°41'38.78""",Uttara Ashadha,Sun,1,7th House,7,180,180.9157,0.9157,Weak
2026-01-11 11:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°42'16.99""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'37.18""",Punarvasu,Jupiter,2,7th House,7,180,179.0723,0.9277,Standard
2026-01-11 11:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'37.18""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°42'16.99""",Uttara Ashadha,Sun,1,7th House,7,180,180.9277,0.9277,Weak
2026-01-11 11:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°42'55.20""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'32.12""",Punarvasu,Jupiter,2,7th House,7,180,179.0603,0.9397,Standard
2026-01-11 11:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'32.12""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°42'55.20""",Uttara Ashadha,Sun,1,7th House,7,180,180.9397,0.9397,Weak
2026-01-11 11:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°43'33.41""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'27.06""",Punarvasu,Jupiter,2,7th House,7,180,179.0482,0.9518,Standard
2026-01-11 11:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'27.06""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°43'33.41""",Uttara Ashadha,Sun,1,7th House,7,180,180.9518,0.9518,Weak
2026-01-11 11:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°44'11.62""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'22.00""",Punarvasu,Jupiter,2,7th House,7,180,179.0362,0.9638,Standard
2026-01-11 11:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'22.00""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°44'11.62""",Uttara Ashadha,Sun,1,7th House,7,180,180.9638,0.9638,Weak
2026-01-11 12:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°44'49.83""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'16.93""",Punarvasu,Jupiter,2,7th House,7,180,179.0242,0.9758,Standard
2026-01-11 12:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'16.93""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°44'49.83""",Uttara Ashadha,Sun,1,7th House,7,180,180.9758,0.9758,Weak
2026-01-11 12:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°45'28.04""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'11.87""",Punarvasu,Jupiter,2,7th House,7,180,179.0122,0.9878,Standard
2026-01-11 12:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'11.87""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°45'28.04""",Uttara Ashadha,Sun,1,7th House,7,180,180.9878,0.9878,Weak
2026-01-11 12:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"26°46'06.24""",Uttara Ashadha,Sun,1,Jupiter,Gemini,Song Tử,"25°46'06.81""",Punarvasu,Jupiter,2,7th House,7,180,179.0002,0.9998,Standard
2026-01-11 12:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"25°46'06.81""",Punarvasu,Jupiter,2,Sun,Sagittarius,Nhân Mã,"26°46'06.24""",Uttara Ashadha,Sun,1,7th House,7,180,180.9998,0.9998,Weak
