datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-04 01:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°09'32.32""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°27'27.64""",Purva Ashadha,Venus,2,0th House,0,0,359.2987,0.7013,Combust
2026-01-04 01:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°27'27.64""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°09'32.32""",Purva Ashadha,Venus,2,0th House,0,0,0.7013,0.7013,Standard
2026-01-04 01:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°10'10.52""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°28'14.82""",Purva Ashadha,Venus,2,0th House,0,0,359.3012,0.6988,Combust
2026-01-04 01:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°28'14.82""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°10'10.52""",Purva Ashadha,Venus,2,0th House,0,0,0.6988,0.6988,Standard
2026-01-04 01:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°10'48.73""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°29'01.99""",Purva Ashadha,Venus,2,0th House,0,0,359.3037,0.6963,Combust
2026-01-04 01:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°29'01.99""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°10'48.73""",Purva Ashadha,Venus,2,0th House,0,0,0.6963,0.6963,Standard
2026-01-04 02:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°11'26.93""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°29'49.17""",Purva Ashadha,Venus,2,0th House,0,0,359.3062,0.6938,Combust
2026-01-04 02:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°29'49.17""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°11'26.93""",Purva Ashadha,Venus,2,0th House,0,0,0.6938,0.6938,Standard
2026-01-04 02:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°12'05.13""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°30'36.35""",Purva Ashadha,Venus,2,0th House,0,0,359.3087,0.6913,Combust
2026-01-04 02:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°30'36.35""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°12'05.13""",Purva Ashadha,Venus,2,0th House,0,0,0.6913,0.6913,Standard
2026-01-04 02:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°12'43.34""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°31'23.53""",Purva Ashadha,Venus,2,0th House,0,0,359.3112,0.6888,Combust
2026-01-04 02:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°31'23.53""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°12'43.34""",Purva Ashadha,Venus,2,0th House,0,0,0.6888,0.6888,Standard
2026-01-04 02:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°13'21.54""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°32'10.70""",Purva Ashadha,Venus,2,0th House,0,0,359.3137,0.6863,Combust
2026-01-04 02:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°32'10.70""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°13'21.54""",Purva Ashadha,Venus,2,0th House,0,0,0.6863,0.6863,Standard
2026-01-04 03:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°13'59.74""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°32'57.88""",Purva Ashadha,Venus,2,0th House,0,0,359.3161,0.6839,Combust
2026-01-04 03:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°32'57.88""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°13'59.74""",Purva Ashadha,Venus,2,0th House,0,0,0.6839,0.6839,Standard
2026-01-04 03:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°14'37.95""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°33'45.06""",Purva Ashadha,Venus,2,0th House,0,0,359.3186,0.6814,Combust
2026-01-04 03:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°33'45.06""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°14'37.95""",Purva Ashadha,Venus,2,0th House,0,0,0.6814,0.6814,Standard
2026-01-04 03:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°15'16.15""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°34'32.24""",Purva Ashadha,Venus,2,0th House,0,0,359.3211,0.6789,Combust
2026-01-04 03:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°34'32.24""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°15'16.15""",Purva Ashadha,Venus,2,0th House,0,0,0.6789,0.6789,Standard
2026-01-04 03:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°15'54.35""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°35'19.42""",Purva Ashadha,Venus,2,0th House,0,0,359.3236,0.6764,Combust
2026-01-04 03:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°35'19.42""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°15'54.35""",Purva Ashadha,Venus,2,0th House,0,0,0.6764,0.6764,Standard
2026-01-04 04:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°16'32.56""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°36'06.59""",Purva Ashadha,Venus,2,0th House,0,0,359.3261,0.6739,Combust
2026-01-04 04:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°36'06.59""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°16'32.56""",Purva Ashadha,Venus,2,0th House,0,0,0.6739,0.6739,Standard
2026-01-04 04:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°17'10.76""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°36'53.77""",Purva Ashadha,Venus,2,0th House,0,0,359.3286,0.6714,Combust
2026-01-04 04:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°36'53.77""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°17'10.76""",Purva Ashadha,Venus,2,0th House,0,0,0.6714,0.6714,Standard
2026-01-04 04:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°17'48.96""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°37'40.95""",Purva Ashadha,Venus,2,0th House,0,0,359.3311,0.6689,Combust
2026-01-04 04:30:00,Parashara_Drishti,Moon,Gemini,Song Tử,"25°52'55.14""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"26°45'14.66""",Punarvasu,Jupiter,3,0th House,0,0,0.8721,0.8721,Standard
2026-01-04 04:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°37'40.95""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°17'48.96""",Purva Ashadha,Venus,2,0th House,0,0,0.6689,0.6689,Standard
2026-01-04 04:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°45'14.66""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"25°52'55.14""",Punarvasu,Jupiter,2,0th House,0,0,359.1279,0.8721,Standard
2026-01-04 04:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°18'27.17""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°38'28.13""",Purva Ashadha,Venus,2,0th House,0,0,359.3336,0.6664,Combust
2026-01-04 04:45:00,Parashara_Drishti,Moon,Gemini,Song Tử,"26°02'08.27""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"26°45'09.68""",Punarvasu,Jupiter,3,0th House,0,0,0.7171,0.7171,Standard
2026-01-04 04:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°38'28.13""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°18'27.17""",Purva Ashadha,Venus,2,0th House,0,0,0.6664,0.6664,Standard
2026-01-04 04:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°45'09.68""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"26°02'08.27""",Punarvasu,Jupiter,2,0th House,0,0,359.2829,0.7171,Standard
2026-01-04 05:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°19'05.37""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°39'15.30""",Purva Ashadha,Venus,2,0th House,0,0,359.3361,0.6639,Combust
2026-01-04 05:00:00,Parashara_Drishti,Moon,Gemini,Song Tử,"26°11'21.28""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"26°45'04.69""",Punarvasu,Jupiter,3,0th House,0,0,0.5621,0.5621,Standard
2026-01-04 05:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°39'15.30""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°19'05.37""",Purva Ashadha,Venus,2,0th House,0,0,0.6639,0.6639,Standard
2026-01-04 05:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°45'04.69""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"26°11'21.28""",Punarvasu,Jupiter,2,0th House,0,0,359.4379,0.5621,Standard
2026-01-04 05:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°19'43.57""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°40'02.48""",Purva Ashadha,Venus,2,0th House,0,0,359.3386,0.6614,Combust
2026-01-04 05:15:00,Parashara_Drishti,Moon,Gemini,Song Tử,"26°20'34.17""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"26°44'59.71""",Punarvasu,Jupiter,3,0th House,0,0,0.4071,0.4071,Standard
2026-01-04 05:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°40'02.48""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°19'43.57""",Purva Ashadha,Venus,2,0th House,0,0,0.6614,0.6614,Standard
2026-01-04 05:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'59.71""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"26°20'34.17""",Punarvasu,Jupiter,2,0th House,0,0,359.5929,0.4071,Standard
2026-01-04 05:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°20'21.78""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°40'49.66""",Purva Ashadha,Venus,2,0th House,0,0,359.3411,0.6589,Combust
2026-01-04 05:30:00,Parashara_Drishti,Moon,Gemini,Song Tử,"26°29'46.94""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"26°44'54.72""",Punarvasu,Jupiter,3,0th House,0,0,0.2522,0.2522,Standard
2026-01-04 05:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°40'49.66""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°20'21.78""",Purva Ashadha,Venus,2,0th House,0,0,0.6589,0.6589,Standard
2026-01-04 05:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'54.72""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"26°29'46.94""",Punarvasu,Jupiter,2,0th House,0,0,359.7478,0.2522,Standard
2026-01-04 05:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°20'59.98""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°41'36.84""",Purva Ashadha,Venus,2,0th House,0,0,359.3436,0.6564,Combust
2026-01-04 05:45:00,Parashara_Drishti,Moon,Gemini,Song Tử,"26°38'59.59""",Punarvasu,Jupiter,2,Jupiter,Gemini,Song Tử,"26°44'49.74""",Punarvasu,Jupiter,3,0th House,0,0,0.0973,0.0973,Standard
2026-01-04 05:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°41'36.84""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°20'59.98""",Purva Ashadha,Venus,2,0th House,0,0,0.6564,0.6564,Standard
2026-01-04 05:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'49.74""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"26°38'59.59""",Punarvasu,Jupiter,2,0th House,0,0,359.9027,0.0973,Standard
2026-01-04 06:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°21'38.18""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°42'24.01""",Purva Ashadha,Venus,2,0th House,0,0,359.3461,0.6539,Combust
2026-01-04 06:00:00,Parashara_Drishti,Moon,Gemini,Song Tử,"26°48'12.11""",Punarvasu,Jupiter,3,Jupiter,Gemini,Song Tử,"26°44'44.75""",Punarvasu,Jupiter,3,0th House,0,0,359.9424,0.0576,Standard
2026-01-04 06:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°42'24.01""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°21'38.18""",Purva Ashadha,Venus,2,0th House,0,0,0.6539,0.6539,Standard
2026-01-04 06:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'44.75""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"26°48'12.11""",Punarvasu,Jupiter,3,0th House,0,0,0.0576,0.0576,Standard
2026-01-04 06:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°22'16.39""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°43'11.19""",Purva Ashadha,Venus,2,0th House,0,0,359.3486,0.6514,Combust
2026-01-04 06:15:00,Parashara_Drishti,Moon,Gemini,Song Tử,"26°57'24.51""",Punarvasu,Jupiter,3,Jupiter,Gemini,Song Tử,"26°44'39.77""",Punarvasu,Jupiter,3,0th House,0,0,359.7876,0.2124,Standard
2026-01-04 06:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°43'11.19""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°22'16.39""",Purva Ashadha,Venus,2,0th House,0,0,0.6514,0.6514,Standard
2026-01-04 06:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'39.77""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"26°57'24.51""",Punarvasu,Jupiter,3,0th House,0,0,0.2124,0.2124,Standard
2026-01-04 06:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°22'54.59""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°43'58.37""",Purva Ashadha,Venus,2,0th House,0,0,359.351,0.649,Combust
2026-01-04 06:30:00,Parashara_Drishti,Moon,Gemini,Song Tử,"27°06'36.79""",Punarvasu,Jupiter,3,Jupiter,Gemini,Song Tử,"26°44'34.78""",Punarvasu,Jupiter,3,0th House,0,0,359.6328,0.3672,Standard
2026-01-04 06:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°43'58.37""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°22'54.59""",Purva Ashadha,Venus,2,0th House,0,0,0.649,0.649,Standard
2026-01-04 06:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'34.78""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"27°06'36.79""",Punarvasu,Jupiter,3,0th House,0,0,0.3672,0.3672,Standard
2026-01-04 06:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°23'32.79""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°44'45.55""",Purva Ashadha,Venus,2,0th House,0,0,359.3535,0.6465,Combust
2026-01-04 06:45:00,Parashara_Drishti,Moon,Gemini,Song Tử,"27°15'48.95""",Punarvasu,Jupiter,3,Jupiter,Gemini,Song Tử,"26°44'29.80""",Punarvasu,Jupiter,3,0th House,0,0,359.478,0.522,Standard
2026-01-04 06:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°44'45.55""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°23'32.79""",Purva Ashadha,Venus,2,0th House,0,0,0.6465,0.6465,Standard
2026-01-04 06:45:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'29.80""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"27°15'48.95""",Punarvasu,Jupiter,3,0th House,0,0,0.522,0.522,Standard
2026-01-04 07:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°24'11.00""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°45'32.72""",Purva Ashadha,Venus,2,0th House,0,0,359.356,0.644,Combust
2026-01-04 07:00:00,Parashara_Drishti,Moon,Gemini,Song Tử,"27°25'00.98""",Punarvasu,Jupiter,3,Jupiter,Gemini,Song Tử,"26°44'24.81""",Punarvasu,Jupiter,3,0th House,0,0,359.3233,0.6767,Standard
2026-01-04 07:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°45'32.72""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°24'11.00""",Purva Ashadha,Venus,2,0th House,0,0,0.644,0.644,Standard
2026-01-04 07:00:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'24.81""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"27°25'00.98""",Punarvasu,Jupiter,3,0th House,0,0,0.6767,0.6767,Standard
2026-01-04 07:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°24'49.20""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°46'19.90""",Purva Ashadha,Venus,2,0th House,0,0,359.3585,0.6415,Combust
2026-01-04 07:15:00,Parashara_Drishti,Moon,Gemini,Song Tử,"27°34'12.88""",Punarvasu,Jupiter,3,Jupiter,Gemini,Song Tử,"26°44'19.83""",Punarvasu,Jupiter,3,0th House,0,0,359.1686,0.8314,Standard
2026-01-04 07:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°46'19.90""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°24'49.20""",Purva Ashadha,Venus,2,0th House,0,0,0.6415,0.6415,Standard
2026-01-04 07:15:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'19.83""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"27°34'12.88""",Punarvasu,Jupiter,3,0th House,0,0,0.8314,0.8314,Standard
2026-01-04 07:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°25'27.40""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°47'07.08""",Purva Ashadha,Venus,2,0th House,0,0,359.361,0.639,Combust
2026-01-04 07:30:00,Parashara_Drishti,Moon,Gemini,Song Tử,"27°43'24.66""",Punarvasu,Jupiter,3,Jupiter,Gemini,Song Tử,"26°44'14.84""",Punarvasu,Jupiter,3,0th House,0,0,359.0139,0.9861,Standard
2026-01-04 07:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°47'07.08""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°25'27.40""",Purva Ashadha,Venus,2,0th House,0,0,0.639,0.639,Standard
2026-01-04 07:30:00,Parashara_Drishti,Jupiter,Gemini,Song Tử,"26°44'14.84""",Punarvasu,Jupiter,3,Moon,Gemini,Song Tử,"27°43'24.66""",Punarvasu,Jupiter,3,0th House,0,0,0.9861,0.9861,Standard
2026-01-04 07:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°26'05.61""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°47'54.25""",Purva Ashadha,Venus,2,0th House,0,0,359.3635,0.6365,Combust
2026-01-04 07:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°47'54.25""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°26'05.61""",Purva Ashadha,Venus,2,0th House,0,0,0.6365,0.6365,Standard
2026-01-04 08:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°26'43.81""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°48'41.43""",Purva Ashadha,Venus,2,0th House,0,0,359.366,0.634,Combust
2026-01-04 08:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°48'41.43""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°26'43.81""",Purva Ashadha,Venus,2,0th House,0,0,0.634,0.634,Standard
2026-01-04 08:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°27'22.01""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°49'28.61""",Purva Ashadha,Venus,2,0th House,0,0,359.3685,0.6315,Combust
2026-01-04 08:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°49'28.61""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°27'22.01""",Purva Ashadha,Venus,2,0th House,0,0,0.6315,0.6315,Standard
2026-01-04 08:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°28'00.22""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°50'15.79""",Purva Ashadha,Venus,2,0th House,0,0,359.371,0.629,Combust
2026-01-04 08:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°50'15.79""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°28'00.22""",Purva Ashadha,Venus,2,0th House,0,0,0.629,0.629,Standard
2026-01-04 08:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°28'38.42""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°51'02.96""",Purva Ashadha,Venus,2,0th House,0,0,359.3735,0.6265,Combust
2026-01-04 08:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°51'02.96""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°28'38.42""",Purva Ashadha,Venus,2,0th House,0,0,0.6265,0.6265,Standard
2026-01-04 09:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°29'16.62""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°51'50.14""",Purva Ashadha,Venus,2,0th House,0,0,359.376,0.624,Combust
2026-01-04 09:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°51'50.14""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°29'16.62""",Purva Ashadha,Venus,2,0th House,0,0,0.624,0.624,Standard
2026-01-04 09:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°29'54.83""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°52'37.32""",Purva Ashadha,Venus,2,0th House,0,0,359.3785,0.6215,Combust
2026-01-04 09:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°52'37.32""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°29'54.83""",Purva Ashadha,Venus,2,0th House,0,0,0.6215,0.6215,Standard
2026-01-04 09:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"19°30'33.03""",Purva Ashadha,Venus,2,Venus,Sagittarius,Nhân Mã,"18°53'24.50""",Purva Ashadha,Venus,2,0th House,0,0,359.381,0.619,Combust
2026-01-04 09:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"18°53'24.50""",Purva Ashadha,Venus,2,Sun,Sagittarius,Nhân Mã,"19°30'33.03""",Purva Ashadha,Venus,2,0th House,0,0,0.619,0.619,Standard
