date,time,datetime_local,datetime_utc,julian_day,timezone_offset,Sun_Longitude,Sun_Latitude,Sun_Distance,Sun_Sign,Sun_Sign_VI,Sun_Degree,Sun_Degree_Decimal,Sun_Motion,Sun_Retrograde,Sun_Speed,Sun_Symbol,Sun_Name_VI,Moon_Longitude,Moon_Latitude,Moon_Distance,Moon_Sign,Moon_Sign_VI,Moon_Degree,Moon_Degree_Decimal,Moon_Motion,Moon_Retrograde,Moon_Speed,Moon_Symbol,Moon_Name_VI,Mercury_Longitude,Mercury_Latitude,Mercury_Distance,Mercury_Sign,Mercury_Sign_VI,Mercury_Degree,Mercury_Degree_Decimal,Mercury_Motion,Mercury_Retrograde,Mercury_Speed,Mercury_Symbol,Mercury_Name_VI,Venus_Longitude,Venus_Latitude,Venus_Distance,Venus_Sign,Venus_Sign_VI,Venus_Degree,Venus_Degree_Decimal,Venus_Motion,Venus_Retrograde,Venus_Speed,Venus_Symbol,Venus_Name_VI,Mars_Longitude,Mars_Latitude,Mars_Distance,Mars_Sign,Mars_Sign_VI,Mars_Degree,Mars_Degree_Decimal,Mars_Motion,Mars_Retrograde,Mars_Speed,Mars_Symbol,Mars_Name_VI,Jupiter_Longitude,Jupiter_Latitude,Jupiter_Distance,Jupiter_Sign,Jupiter_Sign_VI,Jupiter_Degree,Jupiter_Degree_Decimal,Jupiter_Motion,Jupiter_Retrograde,Jupiter_Speed,Jupiter_Symbol,Jupiter_Name_VI,Saturn_Longitude,Saturn_Latitude,Saturn_Distance,Saturn_Sign,Saturn_Sign_VI,Saturn_Degree,Saturn_Degree_Decimal,Saturn_Motion,Saturn_Retrograde,Saturn_Speed,Saturn_Symbol,Saturn_Name_VI,Uranus_Longitude,Uranus_Latitude,Uranus_Distance,Uranus_Sign,Uranus_Sign_VI,Uranus_Degree,Uranus_Degree_Decimal,Uranus_Motion,Uranus_Retrograde,Uranus_Speed,Uranus_Symbol,Uranus_Name_VI,Neptune_Longitude,Neptune_Latitude,Neptune_Distance,Neptune_Sign,Neptune_Sign_VI,Neptune_Degree,Neptune_Degree_Decimal,Neptune_Motion,Neptune_Retrograde,Neptune_Speed,Neptune_Symbol,Neptune_Name_VI,Pluto_Longitude,Pluto_Latitude,Pluto_Distance,Pluto_Sign,Pluto_Sign_VI,Pluto_Degree,Pluto_Degree_Decimal,Pluto_Motion,Pluto_Retrograde,Pluto_Speed,Pluto_Symbol,Pluto_Name_VI,Rahu_Longitude,Rahu_Latitude,Rahu_Distance,Rahu_Sign,Rahu_Sign_VI,Rahu_Degree,Rahu_Degree_Decimal,Rahu_Motion,Rahu_Retrograde,Rahu_Speed,Rahu_Symbol,Rahu_Name_VI,Ketu_Longitude,Ketu_Latitude,Ketu_Distance,Ketu_Sign,Ketu_Sign_VI,Ketu_Degree,Ketu_Degree_Decimal,Ketu_Motion,Ketu_Retrograde,Ketu_Speed,Ketu_Symbol,Ketu_Name_VI
2025-11-09,07:45:00,2025-11-09 07:45:00,2025-11-09 00:45:00,2460988.53125,7.0,202.64919,0.000178,0.990598,Libra,Thiên Bình,"22°38'57.09""",22.64919,D,False,1.003934,☉,Mặt Trời,71.676889,4.780999,0.002443,Gemini,Song Tử,"11°40'36.80""",11.676889,D,False,14.57557,☽,Mặt Trăng,222.600961,-2.460389,0.812553,Scorpio,Thần Nông,"12°36'03.46""",12.600961,D,False,0.108638,☿,Sao Thủy,188.394909,1.344041,1.637871,Libra,Thiên Bình,"8°23'41.67""",8.394909,D,False,1.252731,♀,Sao Kim,219.005972,-0.469088,2.416196,Scorpio,Thần Nông,"9°00'21.50""",9.005972,D,False,0.720661,♂,Sao Hỏa,90.921624,0.104377,4.743578,Cancer,Cự Giải,"0°55'17.85""",0.921624,D,False,0.008791,♃,Sao Mộc,331.261076,-2.441717,8.885916,Pisces,Song Ngư,"1°15'39.87""",1.261076,R,True,-0.033153,♄,Sao Thổ,35.743292,-0.208331,18.533325,Taurus,Kim Ngưu,"5°44'35.85""",5.743292,R,True,-0.040438,♅,Sao Thiên Vương,335.425457,-1.364675,29.204921,Pisces,Song Ngư,"5°25'31.64""",5.425457,R,True,-0.01667,♆,Sao Hải Vương,277.308227,-3.768089,35.633451,Capricorn,Ma Kết,"7°18'29.62""",7.308227,D,False,0.012255,♇,Sao Diêm Vương,320.755826,0.0,0.00257,Aquarius,Bảo Bình,"20°45'20.97""",20.755826,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.755826,-0.0,0.00257,Leo,Sư Tử,"20°45'20.97""",20.755826,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,08:00:00,2025-11-09 08:00:00,2025-11-09 01:00:00,2460988.5416666665,7.0,202.659648,0.000178,0.990595,Libra,Thiên Bình,"22°39'34.73""",22.659648,D,False,1.003939,☉,Mặt Trời,71.828693,4.776493,0.002443,Gemini,Song Tử,"11°49'43.30""",11.828693,D,False,14.570929,☽,Mặt Trăng,222.602085,-2.459021,0.812345,Scorpio,Thần Nông,"12°36'07.51""",12.602085,D,False,0.107194,☿,Sao Thủy,188.407958,1.34383,1.637897,Libra,Thiên Bình,"8°24'28.65""",8.407958,D,False,1.252735,♀,Sao Kim,219.013479,-0.469185,2.416204,Scorpio,Thần Nông,"9°00'48.52""",9.013479,D,False,0.720671,♂,Sao Hỏa,90.921716,0.104402,4.743428,Cancer,Cự Giải,"0°55'18.18""",0.921716,D,False,0.008757,♃,Sao Mộc,331.260731,-2.441686,8.88605,Pisces,Song Ngư,"1°15'38.63""",1.260731,R,True,-0.033136,♄,Sao Thổ,35.742871,-0.20833,18.533285,Taurus,Kim Ngưu,"5°44'34.34""",5.742871,R,True,-0.040441,♅,Sao Thiên Vương,335.425283,-1.36467,29.205055,Pisces,Song Ngư,"5°25'31.02""",5.425283,R,True,-0.016666,♆,Sao Hải Vương,277.308355,-3.768085,35.633631,Capricorn,Ma Kết,"7°18'30.08""",7.308355,D,False,0.01226,♇,Sao Diêm Vương,320.755274,0.0,0.00257,Aquarius,Bảo Bình,"20°45'18.99""",20.755274,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.755274,-0.0,0.00257,Leo,Sư Tử,"20°45'18.99""",20.755274,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,08:15:00,2025-11-09 08:15:00,2025-11-09 01:15:00,2460988.5520833335,7.0,202.670106,0.000178,0.990593,Libra,Thiên Bình,"22°40'12.38""",22.670106,D,False,1.003945,☉,Mặt Trời,71.980449,4.771954,0.002443,Gemini,Song Tử,"11°58'49.62""",11.980449,D,False,14.56628,☽,Mặt Trăng,222.603194,-2.457652,0.812138,Scorpio,Thần Nông,"12°36'11.50""",12.603194,D,False,0.10575,☿,Sao Thủy,188.421008,1.34362,1.637923,Libra,Thiên Bình,"8°25'15.63""",8.421008,D,False,1.252739,♀,Sao Kim,219.020986,-0.469282,2.416212,Scorpio,Thần Nông,"9°01'15.55""",9.020986,D,False,0.720682,♂,Sao Hỏa,90.921807,0.104427,4.743279,Cancer,Cự Giải,"0°55'18.50""",0.921807,D,False,0.008723,♃,Sao Mộc,331.260386,-2.441655,8.886185,Pisces,Song Ngư,"1°15'37.39""",1.260386,R,True,-0.03312,♄,Sao Thổ,35.74245,-0.208329,18.533245,Taurus,Kim Ngưu,"5°44'32.82""",5.74245,R,True,-0.040443,♅,Sao Thiên Vương,335.425109,-1.364665,29.205188,Pisces,Song Ngư,"5°25'30.39""",5.425109,R,True,-0.016661,♆,Sao Hải Vương,277.308482,-3.768081,35.633811,Capricorn,Ma Kết,"7°18'30.54""",7.308482,D,False,0.012264,♇,Sao Diêm Vương,320.754722,0.0,0.00257,Aquarius,Bảo Bình,"20°45'17.00""",20.754722,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.754722,-0.0,0.00257,Leo,Sư Tử,"20°45'17.00""",20.754722,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,08:30:00,2025-11-09 08:30:00,2025-11-09 01:30:00,2460988.5625,7.0,202.680564,0.000177,0.99059,Libra,Thiên Bình,"22°40'50.03""",22.680564,D,False,1.003951,☉,Mặt Trời,72.132157,4.767383,0.002444,Gemini,Song Tử,"12°07'55.76""",12.132157,D,False,14.561621,☽,Mặt Trăng,222.604288,-2.456279,0.811931,Scorpio,Thần Nông,"12°36'15.44""",12.604288,D,False,0.104304,☿,Sao Thủy,188.434057,1.34341,1.637949,Libra,Thiên Bình,"8°26'02.61""",8.434057,D,False,1.252743,♀,Sao Kim,219.028493,-0.46938,2.416219,Scorpio,Thần Nông,"9°01'42.57""",9.028493,D,False,0.720692,♂,Sao Hỏa,90.921898,0.104452,4.74313,Cancer,Cự Giải,"0°55'18.83""",0.921898,D,False,0.008688,♃,Sao Mộc,331.260041,-2.441623,8.88632,Pisces,Song Ngư,"1°15'36.15""",1.260041,R,True,-0.033103,♄,Sao Thổ,35.742029,-0.208327,18.533205,Taurus,Kim Ngưu,"5°44'31.30""",5.742029,R,True,-0.040446,♅,Sao Thiên Vương,335.424936,-1.36466,29.205321,Pisces,Song Ngư,"5°25'29.77""",5.424936,R,True,-0.016657,♆,Sao Hải Vương,277.30861,-3.768077,35.633991,Capricorn,Ma Kết,"7°18'31.00""",7.30861,D,False,0.012269,♇,Sao Diêm Vương,320.75417,0.0,0.00257,Aquarius,Bảo Bình,"20°45'15.01""",20.75417,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.75417,-0.0,0.00257,Leo,Sư Tử,"20°45'15.01""",20.75417,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,08:45:00,2025-11-09 08:45:00,2025-11-09 01:45:00,2460988.5729166665,7.0,202.691021,0.000177,0.990588,Libra,Thiên Bình,"22°41'27.68""",22.691021,D,False,1.003957,☉,Mặt Trời,72.283816,4.76278,0.002444,Gemini,Song Tử,"12°17'01.74""",12.283816,D,False,14.556958,☽,Mặt Trăng,222.605367,-2.454904,0.811724,Scorpio,Thần Nông,"12°36'19.32""",12.605367,D,False,0.102856,☿,Sao Thủy,188.447107,1.343199,1.637975,Libra,Thiên Bình,"8°26'49.58""",8.447107,D,False,1.252746,♀,Sao Kim,219.036,-0.469477,2.416227,Scorpio,Thần Nông,"9°02'09.60""",9.036,D,False,0.720703,♂,Sao Hỏa,90.921988,0.104476,4.74298,Cancer,Cự Giải,"0°55'19.16""",0.921988,D,False,0.008654,♃,Sao Mộc,331.259696,-2.441592,8.886455,Pisces,Song Ngư,"1°15'34.91""",1.259696,R,True,-0.033086,♄,Sao Thổ,35.741607,-0.208326,18.533165,Taurus,Kim Ngưu,"5°44'29.79""",5.741607,R,True,-0.040448,♅,Sao Thiên Vương,335.424762,-1.364655,29.205455,Pisces,Song Ngư,"5°25'29.14""",5.424762,R,True,-0.016652,♆,Sao Hải Vương,277.308738,-3.768073,35.63417,Capricorn,Ma Kết,"7°18'31.46""",7.308738,D,False,0.012274,♇,Sao Diêm Vương,320.753618,0.0,0.00257,Aquarius,Bảo Bình,"20°45'13.03""",20.753618,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.753618,-0.0,0.00257,Leo,Sư Tử,"20°45'13.03""",20.753618,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,09:00:00,2025-11-09 09:00:00,2025-11-09 02:00:00,2460988.5833333335,7.0,202.701479,0.000177,0.990586,Libra,Thiên Bình,"22°42'05.33""",22.701479,D,False,1.003963,☉,Mặt Trời,72.435426,4.758145,0.002445,Gemini,Song Tử,"12°26'07.53""",12.435426,D,False,14.552287,☽,Mặt Trăng,222.606431,-2.453527,0.811516,Scorpio,Thần Nông,"12°36'23.15""",12.606431,D,False,0.101408,☿,Sao Thủy,188.460156,1.342989,1.638001,Libra,Thiên Bình,"8°27'36.56""",8.460156,D,False,1.25275,♀,Sao Kim,219.043507,-0.469574,2.416235,Scorpio,Thần Nông,"9°02'36.63""",9.043507,D,False,0.720713,♂,Sao Hỏa,90.922078,0.104501,4.742831,Cancer,Cự Giải,"0°55'19.48""",0.922078,D,False,0.008619,♃,Sao Mộc,331.259352,-2.441561,8.88659,Pisces,Song Ngư,"1°15'33.67""",1.259352,R,True,-0.03307,♄,Sao Thổ,35.741186,-0.208325,18.533126,Taurus,Kim Ngưu,"5°44'28.27""",5.741186,R,True,-0.04045,♅,Sao Thiên Vương,335.424589,-1.36465,29.205588,Pisces,Song Ngư,"5°25'28.52""",5.424589,R,True,-0.016647,♆,Sao Hải Vương,277.308866,-3.768069,35.63435,Capricorn,Ma Kết,"7°18'31.92""",7.308866,D,False,0.012279,♇,Sao Diêm Vương,320.753066,0.0,0.00257,Aquarius,Bảo Bình,"20°45'11.04""",20.753066,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.753066,-0.0,0.00257,Leo,Sư Tử,"20°45'11.04""",20.753066,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,09:15:00,2025-11-09 09:15:00,2025-11-09 02:15:00,2460988.59375,7.0,202.711937,0.000177,0.990583,Libra,Thiên Bình,"22°42'42.97""",22.711937,D,False,1.003968,☉,Mặt Trời,72.586988,4.753477,0.002445,Gemini,Song Tử,"12°35'13.16""",12.586988,D,False,14.547607,☽,Mặt Trăng,222.60748,-2.452147,0.811309,Scorpio,Thần Nông,"12°36'26.93""",12.60748,D,False,0.099958,☿,Sao Thủy,188.473206,1.342778,1.638027,Libra,Thiên Bình,"8°28'23.54""",8.473206,D,False,1.252754,♀,Sao Kim,219.051015,-0.469671,2.416242,Scorpio,Thần Nông,"9°03'03.65""",9.051015,D,False,0.720724,♂,Sao Hỏa,90.922167,0.104526,4.742682,Cancer,Cự Giải,"0°55'19.80""",0.922167,D,False,0.008585,♃,Sao Mộc,331.259007,-2.441529,8.886725,Pisces,Song Ngư,"1°15'32.43""",1.259007,R,True,-0.033053,♄,Sao Thổ,35.740765,-0.208324,18.533086,Taurus,Kim Ngưu,"5°44'26.75""",5.740765,R,True,-0.040453,♅,Sao Thiên Vương,335.424416,-1.364645,29.205722,Pisces,Song Ngư,"5°25'27.90""",5.424416,R,True,-0.016643,♆,Sao Hải Vương,277.308994,-3.768065,35.63453,Capricorn,Ma Kết,"7°18'32.38""",7.308994,D,False,0.012283,♇,Sao Diêm Vương,320.752514,-0.0,0.00257,Aquarius,Bảo Bình,"20°45'09.05""",20.752514,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.752514,0.0,0.00257,Leo,Sư Tử,"20°45'09.05""",20.752514,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,09:30:00,2025-11-09 09:30:00,2025-11-09 02:30:00,2460988.6041666665,7.0,202.722395,0.000177,0.990581,Libra,Thiên Bình,"22°43'20.62""",22.722395,D,False,1.003974,☉,Mặt Trời,72.738501,4.748778,0.002445,Gemini,Song Tử,"12°44'18.60""",12.738501,D,False,14.542921,☽,Mặt Trăng,222.608513,-2.450764,0.811102,Scorpio,Thần Nông,"12°36'30.65""",12.608513,D,False,0.098508,☿,Sao Thủy,188.486255,1.342567,1.638053,Libra,Thiên Bình,"8°29'10.52""",8.486255,D,False,1.252757,♀,Sao Kim,219.058523,-0.469769,2.41625,Scorpio,Thần Nông,"9°03'30.68""",9.058523,D,False,0.720734,♂,Sao Hỏa,90.922257,0.104551,4.742532,Cancer,Cự Giải,"0°55'20.12""",0.922257,D,False,0.008551,♃,Sao Mộc,331.258663,-2.441498,8.88686,Pisces,Song Ngư,"1°15'31.19""",1.258663,R,True,-0.033036,♄,Sao Thổ,35.740343,-0.208323,18.533046,Taurus,Kim Ngưu,"5°44'25.24""",5.740343,R,True,-0.040455,♅,Sao Thiên Vương,335.424242,-1.36464,29.205855,Pisces,Song Ngư,"5°25'27.27""",5.424242,R,True,-0.016638,♆,Sao Hải Vương,277.309122,-3.768061,35.634709,Capricorn,Ma Kết,"7°18'32.84""",7.309122,D,False,0.012288,♇,Sao Diêm Vương,320.751962,0.0,0.00257,Aquarius,Bảo Bình,"20°45'07.06""",20.751962,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.751962,-0.0,0.00257,Leo,Sư Tử,"20°45'07.06""",20.751962,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,09:45:00,2025-11-09 09:45:00,2025-11-09 02:45:00,2460988.6145833335,7.0,202.732853,0.000177,0.990578,Libra,Thiên Bình,"22°43'58.27""",22.732853,D,False,1.00398,☉,Mặt Trời,72.889965,4.744047,0.002446,Gemini,Song Tử,"12°53'23.87""",12.889965,D,False,14.538228,☽,Mặt Trăng,222.609532,-2.449379,0.810895,Scorpio,Thần Nông,"12°36'34.31""",12.609532,D,False,0.097056,☿,Sao Thủy,188.499305,1.342356,1.638079,Libra,Thiên Bình,"8°29'57.50""",8.499305,D,False,1.252761,♀,Sao Kim,219.06603,-0.469866,2.416258,Scorpio,Thần Nông,"9°03'57.71""",9.06603,D,False,0.720745,♂,Sao Hỏa,90.922346,0.104576,4.742383,Cancer,Cự Giải,"0°55'20.44""",0.922346,D,False,0.008516,♃,Sao Mộc,331.258319,-2.441467,8.886994,Pisces,Song Ngư,"1°15'29.95""",1.258319,R,True,-0.03302,♄,Sao Thổ,35.739922,-0.208321,18.533007,Taurus,Kim Ngưu,"5°44'23.72""",5.739922,R,True,-0.040458,♅,Sao Thiên Vương,335.424069,-1.364635,29.205988,Pisces,Song Ngư,"5°25'26.65""",5.424069,R,True,-0.016633,♆,Sao Hải Vương,277.30925,-3.768057,35.634889,Capricorn,Ma Kết,"7°18'33.30""",7.30925,D,False,0.012293,♇,Sao Diêm Vương,320.75141,0.0,0.00257,Aquarius,Bảo Bình,"20°45'05.08""",20.75141,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.75141,-0.0,0.00257,Leo,Sư Tử,"20°45'05.08""",20.75141,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,10:00:00,2025-11-09 10:00:00,2025-11-09 03:00:00,2460988.625,7.0,202.743312,0.000177,0.990576,Libra,Thiên Bình,"22°44'35.92""",22.743312,D,False,1.003986,☉,Mặt Trời,73.04138,4.739284,0.002446,Gemini,Song Tử,"13°02'28.97""",13.04138,D,False,14.533528,☽,Mặt Trăng,222.610535,-2.447991,0.810688,Scorpio,Thần Nông,"12°36'37.93""",12.610535,D,False,0.095602,☿,Sao Thủy,188.512354,1.342145,1.638105,Libra,Thiên Bình,"8°30'44.48""",8.512354,D,False,1.252765,♀,Sao Kim,219.073538,-0.469963,2.416265,Scorpio,Thần Nông,"9°04'24.74""",9.073538,D,False,0.720756,♂,Sao Hỏa,90.922434,0.104601,4.742234,Cancer,Cự Giải,"0°55'20.76""",0.922434,D,False,0.008482,♃,Sao Mộc,331.257975,-2.441435,8.887129,Pisces,Song Ngư,"1°15'28.71""",1.257975,R,True,-0.033003,♄,Sao Thổ,35.7395,-0.20832,18.532967,Taurus,Kim Ngưu,"5°44'22.20""",5.7395,R,True,-0.04046,♅,Sao Thiên Vương,335.423896,-1.36463,29.206122,Pisces,Song Ngư,"5°25'26.02""",5.423896,R,True,-0.016629,♆,Sao Hải Vương,277.309378,-3.768053,35.635068,Capricorn,Ma Kết,"7°18'33.76""",7.309378,D,False,0.012297,♇,Sao Diêm Vương,320.750858,0.0,0.00257,Aquarius,Bảo Bình,"20°45'03.09""",20.750858,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.750858,-0.0,0.00257,Leo,Sư Tử,"20°45'03.09""",20.750858,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,10:15:00,2025-11-09 10:15:00,2025-11-09 03:15:00,2460988.6354166665,7.0,202.75377,0.000177,0.990573,Libra,Thiên Bình,"22°45'13.57""",22.75377,D,False,1.003991,☉,Mặt Trời,73.192746,4.734489,0.002446,Gemini,Song Tử,"13°11'33.89""",13.192746,D,False,14.528821,☽,Mặt Trăng,222.611523,-2.446601,0.810481,Scorpio,Thần Nông,"12°36'41.48""",12.611523,D,False,0.094148,☿,Sao Thủy,188.525404,1.341934,1.638131,Libra,Thiên Bình,"8°31'31.45""",8.525404,D,False,1.252769,♀,Sao Kim,219.081046,-0.47006,2.416273,Scorpio,Thần Nông,"9°04'51.77""",9.081046,D,False,0.720766,♂,Sao Hỏa,90.922522,0.104626,4.742084,Cancer,Cự Giải,"0°55'21.08""",0.922522,D,False,0.008447,♃,Sao Mộc,331.257631,-2.441404,8.887264,Pisces,Song Ngư,"1°15'27.47""",1.257631,R,True,-0.032986,♄,Sao Thổ,35.739079,-0.208319,18.532927,Taurus,Kim Ngưu,"5°44'20.68""",5.739079,R,True,-0.040462,♅,Sao Thiên Vương,335.423723,-1.364625,29.206255,Pisces,Song Ngư,"5°25'25.40""",5.423723,R,True,-0.016624,♆,Sao Hải Vương,277.309506,-3.768049,35.635248,Capricorn,Ma Kết,"7°18'34.22""",7.309506,D,False,0.012302,♇,Sao Diêm Vương,320.750306,0.0,0.00257,Aquarius,Bảo Bình,"20°45'01.10""",20.750306,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.750306,-0.0,0.00257,Leo,Sư Tử,"20°45'01.10""",20.750306,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,10:30:00,2025-11-09 10:30:00,2025-11-09 03:30:00,2460988.6458333335,7.0,202.764228,0.000177,0.990571,Libra,Thiên Bình,"22°45'51.22""",22.764228,D,False,1.003997,☉,Mặt Trời,73.344063,4.729663,0.002447,Gemini,Song Tử,"13°20'38.63""",13.344063,D,False,14.524107,☽,Mặt Trăng,222.612497,-2.445208,0.810275,Scorpio,Thần Nông,"12°36'44.99""",12.612497,D,False,0.092692,☿,Sao Thủy,188.538454,1.341723,1.638157,Libra,Thiên Bình,"8°32'18.43""",8.538454,D,False,1.252772,♀,Sao Kim,219.088554,-0.470158,2.416281,Scorpio,Thần Nông,"9°05'18.79""",9.088554,D,False,0.720777,♂,Sao Hỏa,90.92261,0.104651,4.741935,Cancer,Cự Giải,"0°55'21.40""",0.92261,D,False,0.008413,♃,Sao Mộc,331.257288,-2.441373,8.887399,Pisces,Song Ngư,"1°15'26.24""",1.257288,R,True,-0.032969,♄,Sao Thổ,35.738657,-0.208318,18.532888,Taurus,Kim Ngưu,"5°44'19.17""",5.738657,R,True,-0.040465,♅,Sao Thiên Vương,335.423549,-1.364621,29.206389,Pisces,Song Ngư,"5°25'24.78""",5.423549,R,True,-0.01662,♆,Sao Hải Vương,277.309634,-3.768045,35.635428,Capricorn,Ma Kết,"7°18'34.68""",7.309634,D,False,0.012307,♇,Sao Diêm Vương,320.749754,0.0,0.00257,Aquarius,Bảo Bình,"20°44'59.11""",20.749754,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.749754,-0.0,0.00257,Leo,Sư Tử,"20°44'59.11""",20.749754,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,10:45:00,2025-11-09 10:45:00,2025-11-09 03:45:00,2460988.65625,7.0,202.774687,0.000177,0.990569,Libra,Thiên Bình,"22°46'28.87""",22.774687,D,False,1.004003,☉,Mặt Trời,73.495331,4.724805,0.002447,Gemini,Song Tử,"13°29'43.19""",13.495331,D,False,14.519386,☽,Mặt Trăng,222.613454,-2.443812,0.810068,Scorpio,Thần Nông,"12°36'48.44""",12.613454,D,False,0.091235,☿,Sao Thủy,188.551503,1.341511,1.638183,Libra,Thiên Bình,"8°33'05.41""",8.551503,D,False,1.252776,♀,Sao Kim,219.096062,-0.470255,2.416288,Scorpio,Thần Nông,"9°05'45.82""",9.096062,D,False,0.720787,♂,Sao Hỏa,90.922698,0.104676,4.741786,Cancer,Cự Giải,"0°55'21.71""",0.922698,D,False,0.008379,♃,Sao Mộc,331.256945,-2.441341,8.887534,Pisces,Song Ngư,"1°15'25.00""",1.256945,R,True,-0.032953,♄,Sao Thổ,35.738236,-0.208317,18.532848,Taurus,Kim Ngưu,"5°44'17.65""",5.738236,R,True,-0.040467,♅,Sao Thiên Vương,335.423376,-1.364616,29.206522,Pisces,Song Ngư,"5°25'24.15""",5.423376,R,True,-0.016615,♆,Sao Hải Vương,277.309762,-3.768041,35.635607,Capricorn,Ma Kết,"7°18'35.14""",7.309762,D,False,0.012312,♇,Sao Diêm Vương,320.749202,0.0,0.00257,Aquarius,Bảo Bình,"20°44'57.13""",20.749202,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.749202,-0.0,0.00257,Leo,Sư Tử,"20°44'57.13""",20.749202,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
2025-11-09,11:00:00,2025-11-09 11:00:00,2025-11-09 04:00:00,2460988.6666666665,7.0,202.785145,0.000176,0.990566,Libra,Thiên Bình,"22°47'06.52""",22.785145,D,False,1.004009,☉,Mặt Trời,73.64655,4.719915,0.002447,Gemini,Song Tử,"13°38'47.58""",13.64655,D,False,14.514659,☽,Mặt Trăng,222.614397,-2.442414,0.809861,Scorpio,Thần Nông,"12°36'51.83""",12.614397,D,False,0.089777,☿,Sao Thủy,188.564553,1.3413,1.638209,Libra,Thiên Bình,"8°33'52.39""",8.564553,D,False,1.25278,♀,Sao Kim,219.10357,-0.470352,2.416296,Scorpio,Thần Nông,"9°06'12.85""",9.10357,D,False,0.720798,♂,Sao Hỏa,90.922785,0.104701,4.741637,Cancer,Cự Giải,"0°55'22.02""",0.922785,D,False,0.008344,♃,Sao Mộc,331.256601,-2.44131,8.887669,Pisces,Song Ngư,"1°15'23.76""",1.256601,R,True,-0.032936,♄,Sao Thổ,35.737814,-0.208315,18.532809,Taurus,Kim Ngưu,"5°44'16.13""",5.737814,R,True,-0.04047,♅,Sao Thiên Vương,335.423203,-1.364611,29.206656,Pisces,Song Ngư,"5°25'23.53""",5.423203,R,True,-0.01661,♆,Sao Hải Vương,277.309891,-3.768037,35.635787,Capricorn,Ma Kết,"7°18'35.61""",7.309891,D,False,0.012316,♇,Sao Diêm Vương,320.74865,0.0,0.00257,Aquarius,Bảo Bình,"20°44'55.14""",20.74865,R,True,-0.052992,☊,Rahu (Bắc Giao Điểm),140.74865,-0.0,0.00257,Leo,Sư Tử,"20°44'55.14""",20.74865,R,True,0.052992,☋,Ketu (Nam Giao Điểm)
